landkreis,lat,lon
Baden-Baden,48.76377,8.237739999999999
Baden-Baden,48.77949,8.272110000000001
Baden-Baden,48.784709899999996,8.21645
Baden-Baden,48.80559,8.21706
Baden-Baden,48.74436,8.2593599
Baden-Baden,48.761390000000006,8.24052
Baden-Baden,48.78804,8.1919799
Biberach,48.17334,9.79043
Biberach,48.23064,9.88368
Biberach,48.101000000000006,9.7886399
Biberach,48.070859999999996,9.9498
Biberach,48.229490000000006,9.8763
Biberach,48.09554,9.78969
Biberach,48.15733,9.47535
Biberach,47.976009999999995,10.04747
Biberach,48.18707,9.894110000000001
Biberach,48.147259999999996,9.61351
Biberach,48.10261,9.79528
Biberach,48.09961,9.79296
Biberach,48.228840000000005,9.8824
Biberach,48.123979999999996,9.79445
Biberach,48.10105,9.46401
Biberach,48.07105,9.95107
Biberach,48.086181640625,9.60683059692383
Biberach,48.1002,9.789769999999999
Biberach,48.096779999999995,9.78614
Biberach,48.16271,9.47233
Biberach,48.1766,9.973289999999999
Biberach,48.145579999999995,9.37808
Biberach,48.08814,9.752130000000001
Biberach,48.07105,9.95107
Biberach,48.012170000000005,10.02741
Biberach,48.232659999999996,9.88839
Biberach,48.085,9.78792
Biberach,48.101439899999995,9.78863
Biberach,48.09472,10.07831
Biberach,48.09173,9.79128
Biberach,48.229459999999996,9.88514
Biberach,48.0981,9.79407
Biberach,48.025220000000004,9.787180000000001
Biberach,48.064809999999994,9.61098
Biberach,48.2310299,9.884089999999999
Biberach,48.00295,9.825439999999999
Biberach,48.23705,9.87928
Biberach,48.10096,9.46625
Biberach,48.23688,9.93413
Biberach,48.00164,9.65616
Biberach,48.00315,9.65638
Biberach,48.07006,9.805669900000002
Biberach,48.06537,9.61076
Biberach,48.22866,9.88152
Biberach,48.22996,9.8842
Biberach,48.14847,9.48117
Biberach,48.096309999999995,9.80767
Biberach,48.08437,9.78862
Biberach,48.07985,10.12953
Biberach,48.00155,9.82392
Biberach,48.069990000000004,9.95193
Biberach,48.15481,9.474789999999999
Biberach,48.22779,9.878869900000002
Biberach,47.99877,10.08905
Biberach,48.06242,9.83066
Biberach,48.09892,9.76745
Biberach,48.098,9.78838
Biberach,48.12891,9.79687
Biberach,48.11484,9.99672
Biberach,48.00295,9.825439999999999
Biberach,48.0966,9.787410000000001
Biberach,48.190489899999996,10.019960000000001
Biberach,48.232659999999996,9.88839
Biberach,48.09972,9.7888
Biberach,48.09693,9.786949900000002
Biberach,48.08437,9.78862
Biberach,48.17334,9.79043
Biberach,48.09972,9.7888
Biberach,48.22929,9.88408
Biberach,48.09961,9.79296
Biberach,48.09577,10.07598
Biberach,48.22779,9.878869900000002
Biberach,48.00679,9.655569999999999
Biberach,48.0439999,10.082089999999999
Biberach,48.16145,9.480030000000001
Biberach,48.06175,9.6134799
Biberach,48.09977,9.79044
Biberach,48.114129999999996,9.5352
Biberach,48.160559899999996,9.462480000000001
Biberach,48.23751,9.89147
Biberach,48.15355,9.475589999999999
Biberach,48.08814,9.752130000000001
Biberach,48.232659999999996,9.88839
Biberach,48.232659999999996,9.88839
Biberach,48.011069899999995,10.02634
Biberach,48.0700999,9.95081
Biberach,48.16744,9.5257
Biberach,48.02831,9.73805
Biberach,48.09961,9.79296
Bodenseekreis,47.77499,9.20251
Bodenseekreis,47.73035,9.35018
Bodenseekreis,47.70029,9.26866
Bodenseekreis,47.752559999999995,9.1973
Bodenseekreis,47.73332,9.2429
Bodenseekreis,47.76182,9.28589
Bodenseekreis,47.77596,9.15279
Bodenseekreis,47.66552,9.366760000000001
Bodenseekreis,47.65565,9.465760000000001
Bodenseekreis,47.69762,9.56255
Bodenseekreis,47.65246,9.4792
Bodenseekreis,47.67329,9.59108
Bodenseekreis,47.81198,9.24008
Bodenseekreis,47.65446,9.459719999999999
Bodenseekreis,47.72354,9.466610000000001
Bodenseekreis,47.67344,9.5909
Bodenseekreis,47.595009999999995,9.59871
Bodenseekreis,47.65896,9.48414
Bodenseekreis,47.812470000000005,9.27205
Bodenseekreis,47.80648,9.321710000000001
Bodenseekreis,47.68403,9.471689999999999
Bodenseekreis,47.7215398,9.386792699999999
Bodenseekreis,47.688109999999995,9.48921
Bodenseekreis,47.66445,9.36411
Bodenseekreis,47.65722,9.45491
Bodenseekreis,47.59953,9.538860000000001
Bodenseekreis,47.77499,9.20251
Bodenseekreis,47.7215398,9.386792699999999
Bodenseekreis,47.67047,9.41257
Bodenseekreis,47.76729,9.29331
Bodenseekreis,47.7767,9.2883099
Bodenseekreis,47.657790000000006,9.50165
Bodenseekreis,47.767790000000005,9.15643
Bodenseekreis,47.69715,9.564110000000001
Bodenseekreis,47.76775,9.18125
Bodenseekreis,47.732439899999996,9.24188
Bodenseekreis,47.66284,9.482849900000001
Bodenseekreis,47.77685,9.289489999999999
Bodenseekreis,47.659040000000005,9.49961
Bodenseekreis,47.82346,9.38493
Bodenseekreis,47.6595299,9.483889999999999
Bodenseekreis,47.76955,9.1591
Bodenseekreis,47.59845,9.54402
Bodenseekreis,47.633159899999995,9.5395
Bodenseekreis,47.59402,9.60126
Bodenseekreis,47.67047,9.41257
Bodenseekreis,47.59795,9.53895
Bodenseekreis,47.718269899999996,9.389
Bodenseekreis,47.6518299,9.48028
Bodenseekreis,47.76305,9.292019999999999
Bodenseekreis,47.67131,9.59051
Bodenseekreis,47.73856,9.26137
Bodenseekreis,47.76182,9.28589
Bodenseekreis,47.82074,9.31028
Bodenseekreis,47.59795,9.6042
Bodenseekreis,47.65246,9.4792
Bodenseekreis,47.718269899999996,9.389
Bodenseekreis,47.67324,9.43034
Bodenseekreis,47.649389899999996,9.47901
Bodenseekreis,47.76637,9.16212
Bodenseekreis,47.65735,9.70669
Bodenseekreis,47.77019,9.164819999999999
Bodenseekreis,47.81845,9.31198
Bodenseekreis,47.65546,9.47516
Bodenseekreis,47.718269899999996,9.389
Bodenseekreis,47.718269899999996,9.389
Bodenseekreis,47.653459999999995,9.475539999999999
Bodenseekreis,47.75173,9.19811
Bodenseekreis,47.764359999999996,9.168619999999999
Bodenseekreis,47.67131,9.59051
Bodenseekreis,47.69715,9.564110000000001
Bodenseekreis,47.7215398,9.386792699999999
Bodenseekreis,47.59691,9.60168
Bodenseekreis,47.770269899999995,9.18127
