landkreis,lat,lon
Böblingen,48.70294,9.02871
Böblingen,48.68658,9.01537
Böblingen,48.63862,9.012
Böblingen,48.79891,9.0169599
Böblingen,48.6785799,8.89964
Böblingen,48.79984,9.01728
Böblingen,48.68836,9.00269
Böblingen,48.75001,8.87543
Böblingen,48.70294,9.02871
Böblingen,48.70855,9.00603
Böblingen,48.68712,8.99498
Böblingen,48.78882,9.0074
Böblingen,48.64148,9.01145
Böblingen,48.80156,9.00184
Böblingen,48.68836,9.00269
Böblingen,48.68836,9.00269
Böblingen,48.79695,9.0116
Böblingen,48.70855,9.00603
Böblingen,48.59796,8.87098
Böblingen,48.71567,9.02429
Böblingen,48.70294,9.02871
Böblingen,48.79435,8.99792
Böblingen,48.63932,9.01189
Böblingen,48.70764,9.00424
Böblingen,48.70294,9.02871
Böblingen,48.72378,8.96457
Böblingen,48.80213,9.01623
Böblingen,48.68836,9.00269
Böblingen,48.79695,9.0116
Böblingen,48.79695,9.0116
Böblingen,48.80213,9.01623
Böblingen,48.68653,9.01576
Böblingen,48.70855,9.00603
Böblingen,48.78884,9.02185
Böblingen,48.68836,9.00269
Böblingen,48.5957,8.86164
Böblingen,48.79435,8.99792
Böblingen,48.79491,9.01018
Böblingen,48.71567,9.02429
Böblingen,48.68623,9.01394
Böblingen,48.70799,9.00407
Böblingen,48.68836,9.00269
Böblingen,48.68836,9.00269
Böblingen,48.70855,9.00603
Böblingen,48.71567,9.02429
Böblingen,48.79891,9.0169599
Böblingen,48.79891,9.0169599
Böblingen,48.68836,9.00269
Böblingen,48.68836,9.00269
Böblingen,48.68836,9.00269
Böblingen,48.75001,8.87543
